Drug_ID,Drug,Y,split,AvgIpc,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
Drug 925,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,train,3.892300951662391,2.4973210206241294,-2.375655109379025,2.547271642024983,-3.1748463263529905,6.2346908341311025,-0.9285164150033838,16.706179823551174,9.781261734051013,1.4724672499900213,2189.66564605718,46.07589235347156,37.805341489083496,37.805341489083496,29.80336367269796,22.021126525456236,22.021126525456236,17.95547895380253,17.95547895380253,13.697994154712017,13.697994154712017,9.651845263379396,9.651845263379396,88.78286635172938,39.91624852641899,0.0,44.47280554205731,19.13135364097311,13.08951281182515,78.19301687367732,51.67063594297136,5.008912523954531,5.316788604006331,24.04885934093992,877.4593499400902,0.9523809523809523,1.619047619047619,2.253968253968254,0.574468085106383,-5.16,63,812.5329999999999,3.892300951662391,47.322106658681925,19.295288586152214,9.40181007478149,368.3686961824858,14.5369005501396,0.5067356780024597,14.5369005501396,0.3121091952257161,0.06538133141571367,0.3121091952257161,-2.0410796723200293,-0.5067356780024597,4.231120000000002,235.93489999999937,878.0530000000003,7,16,1,4,5,2,0,2,14,7,16,0,5,1,1,2,344,54.69678712426053,23.35250188760002,5.749511833283905,0.0,11.690424675716445,11.756416440522445,19.392524076169995,0.0,5.101407525739722,0.0,45.92300911926414,45.60678099791916,61.15167636153541,85.20996011654161,7,63.76361007246966,40.33416524681676,0.0,5.008912523954531,28.77303171038529,117.31800162194078,38.60561176893417,52.82961988091657,0.0,22.99804733313562,32.36507936507937,14.953561288656857,5.687386274683562,22.99804733313562,0.0,123.94952073900129,23.79966322954379,30.595361384336194,95.6343385487012,41.2406729315653,0.0,10.772448428929591,0.0,221.34999999999997,23.723858704860334,0.0,42.321440225208306,67.61067523504612,-0.2722309767421063,-8.2499282908482,0.636813259012037,9.892061268477221,15.642725658149082,1.444584916837179,0,2,2,0,0,0,0,3,0,0,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,14,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09693418557950093
Drug 241,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0,train,2.6485965503077495,2.3471173290761564,-2.2596155120657677,2.3219834209042434,-2.388200177556918,7.80276828832694,-0.11741311491294763,35.495691971178545,9.994266042677696,2.1928932100785112,863.9666187950899,18.189869965382485,12.648163293210391,14.220588820156573,11.759838812336922,7.224802175127372,8.011014938600463,5.401213013274564,6.308898114176415,3.6443766060989775,4.228959691551404,2.62100795681348,3.0205585997681643,18.538275764401945,17.56166019069928,0.0,28.495781276802028,10.586084805438322,4.899909730850477,36.39820241076966,6.06636706846161,0.0,4.992404732635668,23.81881333327921,386.026759912,1.12,1.84,2.52,0.17647058823529413,-1.9899999999999998,25,375.7130000000001,2.6485965503077495,17.820887160529633,6.724754096545166,3.8234094381937465,151.2867209858698,14.22653793461829,0.40586479553896154,14.22653793461829,0.40586479553896154,0.006700680272108572,0.32471937909640797,-4.454894534202569,-0.32471937909640797,5.026200000000003,94.35700000000001,386.8010000000001,0,2,0,1,1,2,0,2,2,0,8,0,2,0,0,0,130,4.899909730850477,17.35047934869666,0.0,0.0,0.0,6.176298517443475,4.992404732635668,4.39041504767482,13.171245143024459,0.0,35.951547470202435,30.33183534230805,16.149536297135317,17.943827683366838,3,17.56166019069928,40.20638671247166,0.0,0.0,4.992404732635668,6.176298517443475,17.989422542675626,64.43132661741248,0.0,0.0,14.84,4.899909730850477,23.24904646538284,0.0,23.81881333327921,29.965998433777518,0.0,5.817220841045894,11.126902983393991,47.456974211866935,5.022633313741326,0.0,0.0,15.6,53.163164961257934,11.136063375710364,5.243067523305617,0.30793178382464137,0.9150258251448744,-0.5255877188838494,10.310548684951568,-4.454894534202569,-1.4008754566641475,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5313446230748395
Drug 886,CN1C(=O)CC(C)(c2ccccc2)C1=O,0,train,2.45428776848112,2.4693539079438067,-2.2051238500519887,2.346087820977422,-2.3346981010447463,6.079909489871234,-0.1375675942258785,16.181000125370275,9.808989340119128,2.451466570284267,412.8901128470494,11.05204176387779,8.857568303562363,8.857568303562363,7.054366005410032,4.920465865173287,4.920465865173287,4.132816982274407,4.132816982274407,3.0664661651860183,3.0664661651860183,2.0115931327780836,2.0115931327780836,5.414990469396779,9.589074368143644,0.0,18.23518108162902,0.0,5.563451491696996,4.899909730850477,7.04767198267719,37.255572541998674,0.0,0.0,203.094628656,1.2,1.8,2.2666666666666666,0.3333333333333333,-1.64,15,190.13699999999997,2.45428776848112,9.897705325067308,3.1903000822450003,1.348919005102041,88.69810252263831,11.943013038548752,0.2849475673983402,11.943013038548752,0.23929905168243282,0.1052286470143613,0.23929905168243282,-0.6735185185185186,-0.2849475673983402,1.333,56.18800000000003,203.241,0,3,0,1,1,1,0,1,2,0,3,0,1,0,1,1,78,0.0,0.0,0.0,11.814359458703011,0.0,0.0,14.48898409899412,0.0,0.0,0.0,30.33183534230805,12.487188691387619,13.4684936056032,5.414990469396779,2,9.589074368143644,11.814359458703011,0.0,4.899909730850477,0.0,18.75954929201341,7.04767198267719,35.89528683400505,0.0,0.0,26.133333333333333,0.0,0.0,0.0,0.0,23.761941172230678,15.004064837540422,0.0,18.90801031431363,30.33183534230805,0.0,0.0,0.0,37.38,0.0,0.0,24.636816893424037,0.0,0.23638888888888898,-0.21754346182917583,9.458157123960696,0.2701851851851851,1.8254629629629628,1.5405324074074074,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6456630004201521
Drug 1387,CN1C(=O)CC(c2ccccc2)C1=O,0,train,2.47477872513307,2.360795921888176,-2.077369154071229,2.2748333454328575,-2.2471980134229956,6.053788619741621,-0.136513102703987,16.18005044722365,9.977924846689524,2.3025561536017793,372.13373827458224,10.129392033067417,7.934918572751988,7.934918572751988,6.698377302757662,4.552511034233501,4.552511034233501,3.4583868111033276,3.4583868111033276,2.583462974318936,2.583462974318936,1.7012959614519214,1.7012959614519214,0.0,9.589074368143644,0.0,17.732265504864404,6.4208216229260096,5.563451491696996,11.947581713527667,0.0,30.33183534230805,0.0,0.0,189.078978592,1.2142857142857142,1.8571428571428572,2.357142857142857,0.2727272727272727,-1.64,14,178.12599999999998,2.47477872513307,8.936392125927783,3.253023017553445,1.3062329689763077,82.33316040824168,11.621253779289493,0.2851934822701063,11.621253779289493,0.23646759675898124,0.09365457294028734,0.23646759675898124,-0.2697222222222224,-0.2851934822701063,1.1588999999999998,51.57700000000003,189.214,0,3,0,1,1,1,0,1,2,0,3,0,1,0,1,1,72,0.0,0.0,0.0,11.814359458703011,0.0,0.0,14.48898409899412,0.0,0.0,0.0,30.33183534230805,5.563451491696996,13.4684936056032,5.917906046161393,2,9.589074368143644,11.814359458703011,0.0,4.899909730850477,0.0,12.338727669087403,7.04767198267719,35.89528683400505,0.0,0.0,21.785714285714285,0.0,0.0,0.0,0.0,23.761941172230678,9.589074368143644,0.0,17.9021791607844,30.33183534230805,0.0,0.0,0.0,37.38,0.0,0.0,24.100590041572183,0.0,0.9261111111111113,-0.45948790627362057,9.425888605442177,0.3049074074074074,0.0,1.5353240740740741,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621507214134734
Drug 654,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])C[C@H]2C[C@H]1O,0,train,3.104095971263727,2.4445709955025423,-2.1875424978467226,2.5010102165701524,-2.2084913062490483,5.635619955624555,-0.305302704387555,16.36526102800124,9.891928914266757,1.8944989145953346,594.9988427388565,19.10408352775558,15.856823662940112,15.856823662940112,12.417922655570505,9.737708112232234,9.737708112232234,7.822869550409221,7.822869550409221,5.843070310589192,5.843070310589192,4.3078769358198645,4.3078769358198645,12.073271675700152,20.11411936859394,0.0,24.360600102997097,24.677455338174802,25.683286491704038,5.5731045300692665,6.923737199690624,19.075777413358384,17.91688874454517,0.0,359.22278305190997,1.4230769230769231,2.1923076923076925,2.8846153846153846,0.6818181818181818,-1.5699999999999998,26,328.23800000000006,3.104095971263727,20.73840367542214,9.943900964962015,5.7217325281956395,156.5556158072224,10.471999171649777,0.5501716638667343,10.471999171649777,0.07551541033679737,0.07944700839448404,0.07551541033679737,-0.9882232262821697,-0.5501716638667343,2.2066000000000003,99.64660000000005,359.4860000000001,2,4,2,0,2,0,0,0,4,2,4,0,8,2,0,2,144,20.11411936859394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.840868637711289,30.72490205026153,63.202385075730874,18.308032957039252,12.207932775496605,2,20.11411936859394,5.9693052879518484,0.0,0.0,23.671624184645573,71.00115853535993,0.0,23.80116485057091,0.0,11.840868637711289,31.615384615384617,5.106527394840706,0.0,0.0,0.0,28.390292853129864,4.794537184071822,35.512492822356855,58.79322575986333,23.80116485057091,0.0,0.0,0.0,80.59,0.0,0.0,10.471999171649777,31.14511307659404,1.3849857955629963,5.948889683520534,0.0,10.100591279296435,3.781754326709552,0.0,1,2,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3954988979456659
Drug 613,C[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0,train,2.8471862049636005,2.741441208363191,-2.5920290267438726,2.6226639598189236,-3.1878136927903804,5.894659909722646,-0.923258586342988,16.51144247332082,9.4880173401994,1.8774137434717626,716.8556433421193,15.27565640300939,12.555858754618885,12.555858754618885,10.487835982917435,8.08256353069178,8.08256353069178,7.410810576471196,7.410810576471196,6.679141505158355,6.679141505158355,5.6892920850972795,5.6892920850972795,17.12000766812877,15.007591973753234,0.0,17.574597608796804,18.591155079135923,30.513302635158585,4.899909730850477,6.06636706846161,6.06636706846161,7.04767198267719,4.736862953800049,302.13868454008997,1.3636363636363635,2.1818181818181817,3.0,0.5882352941176471,-1.59,22,282.19,2.8471862049636005,12.905015088577105,3.6576030214697695,1.1255962618042505,128.04581026788878,12.530578231292516,0.5042464326136425,12.530578231292516,0.17397348462194684,0.06150746409675034,0.17397348462194684,-0.9167129629629631,-0.5042464326136425,-0.6718999999999995,77.25430000000003,302.35,3,5,2,2,4,1,0,1,4,3,5,0,0,1,1,2,116,19.84982747433194,11.642891640131648,23.38623500068105,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,18.050640183084617,24.825916360475023,19.007418857986544,5,24.64436465840376,5.783244946364939,0.0,0.0,0.0,48.84513498898076,13.592428388589765,23.259637120317212,0.0,11.49902366656781,44.45454545454545,9.636772684650527,0.0,11.49902366656781,0.0,47.33558615251606,16.63034927639461,0.0,30.38936785217202,12.13273413692322,0.0,0.0,0.0,71.2,5.953274281934997,0.0,13.857799508692365,21.8623045792391,0.46224537037037083,0.5861167800453522,3.6777574640967496,1.727774943310657,0.9113619614512471,2.128031777525825,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5942634239399531
Drug 614,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)[NH+](C)CC[C@]314,0,train,2.895961565791113,2.7418578251598382,-2.5920889749793217,2.6240740899556942,-3.1878143891939748,5.895048992871436,-0.9232585414281802,16.531338640696188,9.487994590762936,1.8570488669453709,731.9769249093094,15.982763184195939,13.51689344958279,13.51689344958279,11.025840785378222,8.471329168637597,8.471329168637597,7.593945080768279,7.593945080768279,6.883712947544455,6.883712947544455,5.839617345314883,5.839617345314883,17.12000766812877,9.901064578912528,0.0,11.8250857755129,24.34066691241983,24.94985114346159,10.463361222547473,7.109797541277533,6.06636706846161,13.1140390511388,9.473725907600098,316.15433460409,1.391304347826087,2.217391304347826,3.0,0.6111111111111112,-1.59,23,294.201,2.895961565791113,13.813169678043565,4.080510538449306,1.3193301484638766,134.73006385959624,12.659723639455784,0.49285712080405225,12.659723639455784,0.1739734862408328,0.12414918745275916,0.1739734862408328,-0.8625746409674981,-0.49285712080405225,-0.3688999999999991,82.14150000000004,316.37700000000007,2,5,2,2,4,1,0,1,4,2,5,0,1,1,1,2,122,19.48016303329128,11.642891640131648,23.38623500068105,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,18.050640183084617,24.825916360475023,26.11721639926408,5,24.2747002173631,5.783244946364939,0.0,0.0,0.0,48.84513498898077,20.7022259298673,23.259637120317212,0.0,11.49902366656781,42.91304347826087,14.373635638450576,0.0,11.49902366656781,0.0,49.338856298952884,16.63034927639461,0.0,30.389367852172022,12.13273413692322,0.0,0.0,0.0,60.2,11.647480394935753,0.0,14.021892190518184,11.769736394557823,0.8292077664399098,1.4936659108087689,4.152388983371125,2.014152966742252,0.9545698696145125,3.7835721896783405,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7422585746141953
Drug 615,C[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,0,train,2.827160578068894,2.666285761463133,-2.5425908479600627,2.606626664466393,-3.1637108598823227,5.886447051362478,-0.9185494617208066,16.509273490855225,9.515167103719909,1.8330360876486917,670.2442212037415,14.353006672199017,12.185995428308553,12.185995428308553,10.125864216121359,7.996984966145725,7.996984966145725,7.254644979911965,7.254644979911965,6.539577309834361,6.539577309834361,5.673426019062967,5.673426019062967,0.0,9.901064578912528,0.0,23.051713636793927,24.13008033151927,25.807221274690605,11.126902983393991,10.966276799312087,6.06636706846161,7.04767198267719,4.736862953800049,286.14376992009,1.4285714285714286,2.2857142857142856,3.142857142857143,0.5882352941176471,-1.55,21,266.1909999999999,2.827160578068894,12.04000459172308,3.609883762957393,1.2019387356524531,123.25157651569276,12.499467120181405,0.5042464425211358,12.499467120181405,0.17376548283194657,0.15162037037037024,0.17376548283194657,-0.352592592592593,-0.5042464425211358,0.21319999999999983,75.79450000000004,286.351,2,4,2,2,4,1,0,1,3,2,4,0,0,1,1,2,110,14.743300079491231,0.0,23.38623500068105,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,18.050640183084617,30.743822406636415,25.049259687134505,5,19.537837263563052,5.783244946364939,0.0,0.0,5.917906046161393,43.24408417799708,13.592428388589765,23.259637120317212,0.0,11.49902366656781,42.42857142857143,9.636772684650527,0.0,11.49902366656781,0.0,36.62800794669167,16.63034927639461,5.917906046161393,30.38936785217202,12.13273413692322,0.0,0.0,0.0,50.970000000000006,6.048065948601663,0.0,14.088262471655328,10.203773778029731,2.3156018518518526,1.5574593726379447,4.362538265306123,3.305321239606953,1.0861536281179138,2.2828234441924917,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7168953656356094
Drug 616,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,0,train,2.8761242741534874,2.666899621288442,-2.54267470704754,2.608216557839074,-3.1637114757422915,5.886831671867849,-0.9185494053253835,16.529777536653594,9.515140781975283,1.8132163706052855,685.154996148535,15.060113453385565,13.147030123272458,13.147030123272458,10.663869018582144,8.38575060409154,8.38575060409154,7.437779484209049,7.437779484209049,6.744148752220464,6.744148752220464,5.823751279280574,5.823751279280574,0.0,4.794537184071822,0.0,11.518956857145081,24.163813444600304,37.30624494125841,11.126902983393991,12.009707272128011,6.06636706846161,13.1140390511388,9.473725907600098,300.15941998409,1.4090909090909092,2.272727272727273,3.090909090909091,0.6111111111111112,-1.55,22,278.202,2.8761242741534874,12.941207380363915,4.046460401447863,1.2723226615167464,129.93583010740025,12.628612528344672,0.49285713658003244,12.628612528344672,0.17376548444931364,0.07245370370370363,0.17376548444931364,-0.27111111111111175,-0.49285713658003244,0.5162000000000007,80.68170000000003,300.3780000000001,1,4,2,2,4,1,0,1,3,1,4,0,1,1,1,2,116,14.373635638450576,0.0,23.38623500068105,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,18.050640183084617,30.74382240663642,32.15905722841204,5,19.168172822522397,5.783244946364939,0.0,0.0,5.917906046161393,43.244084177997074,20.7022259298673,23.259637120317212,0.0,11.49902366656781,40.90909090909091,14.373635638450576,0.0,11.49902366656781,0.0,38.6312780931285,16.63034927639461,5.917906046161393,30.389367852172022,12.13273413692322,0.0,0.0,0.0,39.97,11.790977654950868,0.0,14.252355153481146,0.0,2.628425925925926,2.520847505668935,4.837169784580499,3.5916992630385485,1.1293615362811793,3.9991631760728983,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8217018070684137
Drug 1174,C=CC[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0,train,2.913484690003566,2.7439125097354027,-2.5968292239315582,2.623255969461677,-3.209163039742642,5.894728556430065,-0.9364779314433606,16.51145070893944,9.487113335416865,1.7969480102820095,774.8754473625407,16.689869965382485,13.547422586181607,13.547422586181607,11.525840785378222,8.75261350221278,8.75261350221278,7.715505476341785,7.715505476341785,6.910382392631596,6.910382392631596,5.982566308489805,5.982566308489805,17.12000766812877,15.007591973753234,0.0,17.574597608796804,25.011976702061933,30.63723741814515,4.899909730850477,6.06636706846161,12.142387175295491,6.578935683598497,4.736862953800049,328.15433460408997,1.4166666666666667,2.25,3.0416666666666665,0.5263157894736842,-1.8500000000000003,24,306.21200000000005,2.913484690003566,14.489422876550565,4.40553906749999,1.3809690525325302,140.0860914644978,12.640119126354247,0.5042464326136425,12.640119126354247,0.17397348465589396,0.0337433862433858,0.17397348465589396,-0.9640740740740741,-0.5042464326136425,-0.11570000000000075,86.39430000000003,328.38800000000015,3,5,2,2,4,1,0,1,4,3,5,0,2,1,1,2,126,19.84982747433194,11.642891640131648,23.38623500068105,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.645302752060108,24.126660289918497,24.825916360475023,18.50450328122193,5,24.64436465840376,5.783244946364939,0.0,0.0,0.0,48.84513498898076,13.08951281182515,35.91459291074959,0.0,11.49902366656781,41.541666666666664,9.636772684650527,0.0,11.49902366656781,0.0,46.83267057575144,16.63034927639461,0.0,30.38936785217202,24.787689927355597,0.0,0.0,0.0,71.2,5.9930887030738225,0.0,13.971970033383725,22.125606408082056,0.3481193310657602,0.553550406273621,3.621101977828168,3.5047318804064833,5.548497926553031,0.0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6624283245282864
Drug 1385,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,0,train,3.4035816222835247,2.527289100791261,-2.5038166170104748,2.407987754847992,-2.7123967168531466,8.00549918000807,-0.30127837814036595,32.168025310336915,10.025648599585592,1.493369380985209,1176.036513383572,23.69794165489025,17.120096131342212,19.56958587412539,15.811769505687858,9.180122860067272,12.094129020956311,6.667751059158314,9.604923172621598,4.646165191911236,7.756561196064295,3.1797503070312456,6.062435811832269,29.199378388771557,19.490138947056174,0.0,27.987064397261122,16.482394618636764,16.23669560878521,40.69543314567086,7.04767198267719,0.0,30.98193185131485,10.571256060898818,510.04420119191025,1.4848484848484849,2.272727272727273,2.878787878787879,0.375,-3.18,33,494.4350000000002,3.4035816222835247,22.994207103841575,9.358638622830215,4.377056845916987,198.1474980348258,12.82467222537163,0.5431946592048346,12.82467222537163,0.27586346921323107,0.1504149335605378,0.27586346921323107,-1.467870631085819,-0.5431946592048346,-2.204499999999997,116.65010000000001,510.56300000000016,3,14,0,2,2,0,2,2,15,2,17,0,8,0,1,1,174,25.789109243817677,24.2194391782427,10.843243482610035,5.156436481820707,11.814359458703011,0.0,14.48898409899412,9.665781456092391,0.0,28.197352635626892,16.917597676141654,15.999874721379001,23.933441966636682,11.666344601007681,4,24.327727530792806,63.48746400598186,0.0,35.40793179055997,12.20338470942773,16.572150123937405,24.3491722319333,22.344134608439475,0.0,0.0,20.363636363636363,16.156983476009223,5.131558479839333,0.0,34.860555776716964,83.61771133286702,26.26887211862929,0.0,5.693927994848461,26.962355822162262,0.0,0.0,0.0,193.64000000000004,1.4564995108920282,3.68721494371713,47.325289210190874,30.909163806537848,5.967508587709808,-2.1569012841992983,-0.9518219849668259,0.0,0.0,2.9297138767851054,1,0,0,1,0,5,0,0,1,1,3,3,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0.16856102973059675
