Drug_ID,Drug,Y,split,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Drug_259,CC(C)=CCC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,0,train,12.639735126335506,12.639735126335506,0.008288454270596768,-0.022412802829018252,0.6763154686209139,14.869565217391305,308.42100000000005,284.229,308.177630008,120,0,0.18997178249907476,-0.2889517443217304,0.2889517443217304,0.18997178249907476,0.9565217391304348,1.565217391304348,2.1739130434782608,16.144078069222942,9.829496276159283,2.2802078102050767,-2.178156308522188,2.280634307091655,-2.201214917324849,6.262703909163,0.09729559953022217,2.5209848966749737,2.1676992170866805,725.963394160041,16.98276318419594,14.401918539625125,14.401918539625125,10.913591357920934,8.086552190957388,8.086552190957388,6.382135972940099,6.382135972940099,4.2295714471234165,4.2295714471234165,2.7636837271356134,2.7636837271356134,-2.2199999999999998,120107.28343228577,17.1388771933375,7.363431179204238,3.9514841381241883,138.15393878545166,0.0,0.0,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,47.563717547652736,46.95741366754052,22.273112043532524,0.0,9.589074368143644,11.566489892729878,0.0,0.0,0.0,46.95741366754052,0.0,69.83682959118526,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,0.0,0.0,67.67339101907815,58.70992660779127,0.0,0.0,0.0,34.14,0.0,9.589074368143644,0.0,11.566489892729878,28.69393366645853,12.841643245852019,11.146209060138533,25.122838405075452,6.06636706846161,32.923251812739636,0.0,0.0,0.0,25.06536027404534,0.0,4.858276771054065,-0.03070125709961502,7.085432856876794,6.823616335614441,8.031348352842311,0.0,0.3333333333333333,23,0,2,1,0,1,1,0,1,2,0,2,5,0,0,0,2,5.464900000000005,94.84200000000006,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_73,CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,0,train,13.190521800930348,13.190521800930348,0.04253734782487362,-2.1442569759385237,0.13379526381178464,22.0,520.4800000000004,500.3200000000002,520.1012472200001,190,0,0.35226562384948706,-0.507966635545811,0.507966635545811,0.35226562384948706,1.3055555555555556,2.0,2.5555555555555554,32.16655638262433,9.917588516470865,2.675525927461228,-2.551379740732277,2.412426113117732,-2.824673859557673,7.988705495751025,-0.2578388866226742,3.2538568530067984,1.5823981461303234,1262.6241459333517,26.19794165489025,18.813761974757558,19.63025855568528,17.101097180182222,10.249880285549287,11.23547884520277,7.761381144865698,8.703879785725434,5.635796732930503,6.732668404525011,3.877560750166952,4.718542063769555,-4.0200000000000005,88447430.2743334,25.08428208424908,9.556060926329392,4.1405871412961845,206.20360202409108,30.110096696128544,11.446551146339738,12.145807216896262,11.063616211172214,11.63216532332176,11.938610575903697,19.283521283065944,9.476340119217006,0.0,5.098681808301038,23.894619086314336,33.696060349999215,19.910323130701514,6.606881964512918,43.971456828409494,35.51485498399782,0.0,30.423953269612767,7.04767198267719,23.027229292687228,19.469533112537242,41.09906360866854,0.0,5.749511833283905,5.316788604006331,0.0,5.749511833283905,11.761884949391115,95.60213676197762,35.69954662656457,0.0,11.48135753785839,40.69204859879225,0.0,0.0,0.0,206.29999999999998,41.62376284547322,34.4977309208094,0.0,34.94284273936571,5.156436481820707,23.77159222151913,28.947271208991623,7.04767198267719,0.0,20.842240603617103,9.473725907600098,12.373365332802356,1.135618507667084,50.950435058264006,42.61711794126229,-2.1732418207812243,-6.727209168023389,4.929993685256687,-1.356891271940875,-0.21263717363284407,2.7134489091259217,0.35,36,4,15,0,2,2,1,1,2,12,4,16,9,0,1,1,4,-1.127699999999999,117.13610000000001,2,0,0,0,0,4,0,1,2,2,4,2,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Drug_238,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CN2,0,train,10.261939526757729,10.261939526757729,0.04385266603452953,-0.1002596271867453,0.5304837280890737,59.833333333333336,413.6460000000003,370.30200000000013,413.32937961600004,168,0,0.12209193473347876,-0.39279668484713365,0.39279668484713365,0.12209193473347876,1.0666666666666667,1.9,2.6666666666666665,16.534333772239766,9.465214047294582,2.675870950671326,-2.5820746410327033,2.697480453600673,-2.5659041997730645,5.2606009727393035,-0.11501613371061274,3.156534833923683,1.2821987670487944,739.1450977978143,20.88854057813175,19.62268212053593,19.62268212053593,14.267257961945136,13.071436407202397,13.071436407202397,12.821189546560984,12.821189546560984,11.5579733994226,11.5579733994226,9.838425143694122,9.838425143694122,-0.37999999999999995,10052035.683187312,20.2427814338793,6.576131212394556,2.5493723946774582,182.96079721409265,9.843390348640755,5.724985593970254,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,39.344073435665635,98.20690577593462,12.462662452073968,12.207932775496605,9.843390348640755,0.0,0.0,5.316788604006331,46.33741721576191,103.41526177456345,6.544756405912575,11.649124636903148,0.0,0.0,5.316788604006331,0.0,0.0,0.0,29.58420217022014,4.736862953800049,46.33741721576191,85.48234340509659,11.649124636903148,0.0,0.0,0.0,41.49,0.0,5.106527394840706,0.0,11.828951981718557,22.851853372703253,48.975929882571556,44.94575136048208,5.5731045300692665,0.0,39.08775750960271,4.736862953800049,6.9975438379361545,0.0,0.0,14.14553703707092,2.330299167031636,4.578966559927473,0.0,13.843095565237693,11.187891166129454,0.0,0.9259259259259259,30,2,3,4,2,6,0,0,0,3,2,3,0,3,2,5,6,5.286900000000005,119.75150000000009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_59,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)O)cc1,1,train,12.623736572178355,12.623736572178355,0.019773449988097047,-4.463441635789836,0.4096111563881229,17.225806451612904,468.4250000000002,456.32900000000024,468.0045699639999,162,0,0.3545288793832576,-0.4766313863198399,0.4766313863198399,0.3545288793832576,0.9032258064516129,1.3870967741935485,1.8387096774193548,32.241217329362364,10.16240122568045,2.4068192637279493,-2.1202395604141553,2.251531355592134,-2.325220636515954,7.856738094699946,-0.1296067611506223,3.018834425868071,1.8788819705411293,1316.1489629130751,22.974327015758654,15.092633914917247,16.7256270767727,14.375047228991527,8.094629177043023,10.974755834644306,5.996375533142478,8.839449934037171,3.9309301230123297,5.666698557239431,2.461758278108228,3.421800497308653,-3.5299999999999994,5201524.167796907,22.161863229231635,7.951819003993079,4.798875531068191,174.38905462277057,5.106527394840706,0.0,5.711685002770702,6.041840829147961,26.143433447418616,5.9693052879518484,13.90003693145255,4.794537184071822,37.17441426961092,0.0,0.0,48.53093654769288,0.0,21.165739500402672,40.636695479022954,49.199196287508286,0.0,0.0,15.329907776998517,15.832807780183511,5.008912523954531,48.53093654769288,0.0,0.0,5.008912523954531,11.374772549367124,0.0,0.0,54.67763196010133,29.825328086210753,0.0,0.0,73.65181127572696,0.0,0.0,0.0,203.42999999999998,53.657231518324664,31.531195731642224,0.0,11.374772549367124,5.008912523954531,36.39820241076966,12.13273413692322,0.0,0.0,15.329907776998517,9.105499747380728,62.26983655474397,0.0,23.26376815128281,21.101637526401234,-0.5607298148764135,-2.4385280721563176,7.073258677540818,0.0,0.0,-8.875909689602755,0.0625,31,3,13,0,1,1,2,0,2,9,3,15,6,0,0,0,3,1.1196999999999997,103.37400000000002,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_234,COc1cc(=O)n(C)c2c(OCC(O)C(C)(C)O)cccc12,0,train,12.000327380952381,12.000327380952381,0.08927225056689347,-1.2696866339128245,0.8630315385363945,13.181818181818182,307.346,286.178,307.14197277200003,120,0,0.25408716723501984,-0.49584186321234525,0.49584186321234525,0.25408716723501984,1.3181818181818181,2.0,2.590909090909091,16.494571397400378,10.032487271322383,2.2508394693383273,-2.2447489833619114,2.3008316585943747,-2.397606456864156,5.896644480504031,-0.0659664242454694,2.465735975496389,2.4707256611380015,729.6191896726641,16.491199352633217,13.160243785026141,13.160243785026141,10.252237423263947,6.953819369356121,6.953819369356121,5.742748589991219,5.742748589991219,3.6171100095927984,3.6171100095927984,2.1220460789828888,2.1220460789828888,-2.05,60620.11895757872,16.32274793376661,5.981311149806157,3.07536059788807,128.07436198299982,24.253880345072865,24.20987201882903,0.0,0.0,5.559266895052007,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,25.980208536304467,18.500263265603596,18.227549069877483,19.68678069728151,10.902924932081056,0.0,4.567099647791355,7.04767198267719,25.55249159811324,13.716679505790452,34.61927235297027,0.0,11.49902366656781,15.032992802652105,0.0,11.49902366656781,0.0,40.201851141995206,7.04767198267719,0.0,13.847474399381248,29.060005457918262,0.0,10.902924932081056,0.0,80.92,11.70501719873199,15.007591973753234,0.0,12.166148859564924,17.01572438418407,5.386224214464796,31.590738656911746,19.18040611960041,6.06636706846161,0.0,9.473725907600098,12.31945775069287,0.0,12.000327380952381,20.364621952188692,-0.9102121519904258,0.9082282612118926,6.726299878747795,-1.0505629829092136,2.916488541404216,3.14201803636846,0.4375,22,2,6,0,0,0,1,1,2,6,2,6,5,0,0,0,2,1.0576999999999996,83.54060000000004,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Drug_211,CN[C@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](OC3OC(CN)=CCC3N)[C@@H]2O)OC[C@@]1(C)O,0,train,11.0043573239481,11.0043573239481,0.07272114839127686,-1.2936501116191907,0.19640185726231915,48.74193548387097,447.53300000000024,410.2370000000002,447.26929852399996,180,0,0.21491248110990038,-0.4665529787351662,0.4665529787351662,0.21491248110990038,1.096774193548387,1.7096774193548387,2.2903225806451615,16.712062879869073,9.837523196224245,2.502911919300696,-2.4774742561626826,2.3073763674797516,-2.682395785231634,5.041294319112361,-0.3025551713239503,2.707520338937889,1.6931595503747754,638.7679061214241,22.92192077295136,17.963315110945906,17.963315110945906,14.583754542872866,10.594724390067777,10.594724390067777,8.809266558512956,8.809266558512956,6.221210342991167,6.221210342991167,4.437762809094249,4.437762809094249,-0.9000000000000002,5276902.990183167,24.736736832911173,9.931514386607942,5.201343211294756,181.347419740471,62.518492512377385,35.77608123363307,6.290026729335213,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.889072535053714,12.083681658295921,25.235320028721414,34.26703399972231,0.0,0.0,5.316788604006331,22.93466990864874,86.5297135827818,20.199310353102682,11.835184978490057,0.0,0.0,28.251458512655073,0.0,0.0,0.0,102.28322567486397,18.947451815200196,0.0,19.765380445542643,11.835184978490057,0.0,0.0,0.0,213.71999999999997,66.76433313723916,15.319582184522117,0.0,13.151638370425493,18.600808117508194,0.0,0.0,20.047429289201695,0.0,5.316788604006331,41.88212172384894,23.060251036875318,0.0,0.0,34.91515656041667,22.85168073551144,0.5545925252142998,-2.36866123235785,-3.5625193207027026,1.68216350300641,1.6173361920364224,0.8947368421052632,31,12,12,1,2,3,0,0,0,12,8,12,6,1,1,2,3,-3.851499999999992,110.14170000000004,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_155,c1ccc(CNc2ncnc3nc[nH]c23)cc1,0,train,4.200700585789871,4.200700585789871,0.6764459981523475,0.6764459981523475,0.7147392861192282,10.588235294117647,225.25500000000002,214.167,225.10144535199998,84,0,0.1822487252599153,-0.364097736617558,0.364097736617558,0.1822487252599153,1.0588235294117647,1.9411764705882353,2.823529411764706,15.071787766260927,10.202800844968126,2.0396384273593426,-2.050149975824264,2.1464191235299057,-2.0177641911617736,5.8132827374658875,1.096849493433043,2.8608972395563,1.8350329198169362,616.8870873053711,11.501789232183626,9.090199452013804,9.090199452013804,8.432652990377573,5.351882580795739,5.351882580795739,3.6625709463763756,3.6625709463763756,2.5257686503292343,2.5257686503292343,1.6807283893792004,1.6807283893792004,-2.43,18893.365370029805,9.771792363117061,4.209081013943918,1.9438183969201892,97.95307051915468,10.300767124953538,11.844020792380803,11.465039998602755,0.0,0.0,0.0,0.0,14.951935562841623,0.0,0.0,30.33183534230805,5.563451491696996,6.544756405912575,6.3273200747645415,0.0,16.981740716219015,0.0,19.93591408378883,0.0,6.544756405912575,5.316788604006331,48.54992698353413,0.0,0.0,5.316788604006331,5.817862777835028,0.0,0.0,19.93591408378883,6.544756405912575,0.0,5.563451491696996,42.98647549183713,0.0,11.16387793838399,0.0,66.49000000000001,0.0,0.0,0.0,0.0,5.647177220767728,17.879319901363864,11.890771566461538,6.3273200747645415,18.19910120538483,37.38543682471838,0.0,0.0,0.0,15.377590702947845,3.267685185185185,2.7201577328462254,0.7744009826152685,10.170168230872596,3.1285156840513983,0.7281481481481482,0.0,0.08333333333333333,17,2,5,0,0,0,1,2,3,4,2,5,3,0,0,0,3,1.9649999999999996,65.45240000000001,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_180,CCCOc1ccccc1-c1nc(=O)c2[nH]nnc2[nH]1,0,train,11.87613134605694,11.87613134605694,0.2645441494499037,-0.3990327905853699,0.7491026692573882,10.85,271.28,258.176,271.10692465600005,102,0,0.30039409308371146,-0.49283668997381375,0.49283668997381375,0.30039409308371146,1.3,2.15,3.0,16.477264336511627,10.158908528817939,2.1169539332297513,-2.092388395719896,2.264843293719699,-2.0981280872790147,5.723947148318529,0.3183022692410222,2.9412408600238225,2.1249055561383434,792.5558938641225,13.94938298937633,10.8817520065592,10.8817520065592,9.792024997884274,6.325807666434766,6.325807666434766,4.270594087686785,4.270594087686785,2.8164941542139545,2.8164941542139545,1.889828417843866,1.889828417843866,-2.7,67654.42226226797,12.339759456629707,5.11970776476271,2.132877720892501,113.56471501164646,9.720841474747257,11.573916331283833,11.16387793838399,0.0,0.0,5.559266895052007,9.893218992372859,0.0,4.983978520947208,5.098681808301038,24.26985643226871,18.55355575984923,0.0,12.170333456209914,4.736862953800049,11.16387793838399,0.0,25.37870575415136,0.0,13.344558822616634,6.606881964512918,34.61927235297027,0.0,17.137367822980828,10.296129848852056,0.0,5.749511833283905,0.0,31.985587718664277,0.0,0.0,13.344558822616634,29.060005457918262,0.0,22.55173392808091,0.0,96.55000000000001,5.559266895052007,4.794537184071822,0.0,5.516700717616262,23.827975516564475,11.984273114623004,0.0,0.0,31.18920547353706,25.37870575415136,4.736862953800049,5.668239087301588,0.0,18.871098513479467,9.923841957505378,0.9703674571680531,1.1004147770219204,7.426117724867725,0.9033768476526413,2.636543635003231,0.0,0.23076923076923078,20,2,7,0,0,0,1,2,3,5,2,7,4,0,0,0,3,1.4969999999999999,73.52640000000002,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_176,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)C2C[C@]34O[C@@]5(O)[C@@H](OC(=O)[C@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,0,train,13.866044786575992,13.866044786575992,0.010697711955152789,-2.378995897071971,0.17424964702315066,50.535714285714285,793.9480000000001,730.4440000000002,793.424855696,316,0,0.33777564750244604,-0.4580522486984521,0.4580522486984521,0.33777564750244604,0.9285714285714286,1.5535714285714286,2.142857142857143,16.693468825284267,9.476743918676927,2.8986400902039366,-2.638456162460479,2.7770736261264597,-2.778421988872683,5.785801967707638,-0.3013711632517344,3.40484413481752,1.4514626332222988,1619.3008654066743,41.29179978202491,34.22703071731857,34.22703071731857,25.95510522187988,20.734727981489947,20.734727981489947,19.247320020118273,19.247320020118273,15.996269040798959,15.996269040798959,13.120287143737084,13.120287143737084,-2.4,790871462912.9631,41.74877708211342,13.567434434868872,5.599745686848959,328.2409345078821,49.21695174320377,17.808983586480295,17.808983586480295,5.7871111525705965,0.0,23.877221151807394,19.28352128306594,4.794537184071822,0.0,0.0,34.61868599845312,76.54694389834751,44.311724555912534,35.059786148199855,68.39510047949106,23.877221151807394,0.0,4.899909730850477,46.840332792526524,172.01237332209254,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.1522678330814,42.86246350528753,46.840332792526524,107.25938615769768,0.0,0.0,0.0,0.0,218.81999999999996,123.51079423341942,44.71078571049081,0.0,31.725127320852,31.849062103838566,6.4208216229260096,20.771211599071872,20.771211599071872,13.847474399381248,11.823646930541102,23.684314769000245,31.26419184711392,0.0,55.5670231213471,62.93693632368758,-8.369894238542898,-10.79933662530564,-0.30923904441402583,-5.308503785746983,15.518822401860941,0.0,0.9024390243902439,56,5,15,4,3,7,0,0,0,15,5,15,8,4,3,7,7,1.6072000000000026,194.75099999999938,0,5,1,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_249,CN1[C@@H]2CC(=O)C[C@H]1[C@H](O)C2,0,train,11.077222222222222,11.077222222222222,0.11226851851851816,-0.2671759259259263,0.5256275085969623,44.90909090909091,155.19699999999997,142.09299999999996,155.094628656,62,0,0.1356321714147727,-0.39142131941158387,0.39142131941158387,0.1356321714147727,1.5454545454545454,2.272727272727273,2.909090909090909,16.27064557850414,10.023847029592085,2.4291768729291254,-2.295551807661029,2.3180179803552705,-2.4191249013139537,5.806552051704917,-0.12325882535115422,2.171961538571351,2.1970881284024117,192.5310795617182,8.008071689507773,6.6560466325923,6.6560466325923,5.1815405503520555,4.099367686348706,4.099367686348706,3.636613459174539,3.636613459174539,2.956912288039815,2.956912288039815,2.231077512967296,2.231077512967296,-0.41,412.6726923285567,7.250472380685797,2.287037343236974,0.9927645874188504,65.99777304399048,5.106527394840706,5.783244946364939,0.0,0.0,0.0,0.0,9.694446914922299,0.0,0.0,0.0,0.0,13.4684936056032,24.925324904147942,6.103966387748303,9.901064578912528,5.783244946364939,0.0,4.899909730850477,0.0,37.450112914822256,7.04767198267719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.025002100777535,4.794537184071822,0.0,19.26246486877803,0.0,0.0,0.0,0.0,40.540000000000006,0.0,9.901064578912528,0.0,12.145807216896262,24.66672902136492,6.4208216229260096,0.0,0.0,7.04767198267719,4.899909730850477,0.0,0.0,0.0,13.22212962962963,9.493657407407408,0.0,0.3144907407407409,0.42824074074074026,1.7101388888888884,0.0,1.9980092592592593,0.875,11,1,3,0,2,2,0,0,0,3,1,3,0,0,2,2,2,-0.21710000000000024,40.20380000000001,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drug_235,CO[C@H](C)C(O)(C(=O)OCC1=CCN2CC[C@H](O)[C@@H]12)C(C)C,0,train,12.381644935752078,12.381644935752078,0.05574864050558537,-1.678677130574453,0.543253227483175,29.136363636363637,313.394,286.178,313.188922964,126,0,0.34097495485741436,-0.4588909326570249,0.4588909326570249,0.34097495485741436,1.5,2.1818181818181817,2.772727272727273,16.560492090778176,9.852636524451855,2.4702040755252455,-2.3407769112539967,2.3018567250884012,-2.5391212689191707,5.802456745289383,-0.18640509466914076,3.0585934845835525,1.9981473307059006,449.8171195142667,16.491199352633217,13.781564128585785,13.781564128585785,10.31762156416616,7.853468735998496,7.853468735998496,6.508943371739754,6.508943371739754,4.988272744112136,4.988272744112136,3.3396735324478373,3.3396735324478373,-0.9500000000000002,87870.33221860087,17.404584766635303,6.6613370609332145,2.9267803018246,131.24903113818885,19.68678069728151,6.606881964512918,5.601050810983688,0.0,0.0,5.9693052879518484,4.899909730850477,4.794537184071822,0.0,0.0,19.92349450621513,24.83556939884729,20.199310353102685,18.249773604644567,24.481317881353334,5.9693052879518484,0.0,4.899909730850477,5.917906046161393,51.04285763762613,26.806192317615604,11.649124636903148,0.0,0.0,0.0,0.0,0.0,0.0,71.73928654172758,14.268263091671919,5.917906046161393,27.19203322199788,11.649124636903148,0.0,0.0,0.0,79.23,23.778288874432143,15.007591973753234,0.0,18.566628839822272,0.0,25.083438964820427,7.109797541277533,20.771211599071872,6.076020106833881,4.899909730850477,9.473725907600098,10.499202517426724,0.0,14.548567649281935,20.677126190766838,-0.767078963529857,-1.0094780643738976,-0.05574864050558537,1.6681820191409378,6.899984294063254,1.4559096643963165,0.8125,22,2,6,0,2,2,0,0,0,6,2,6,6,0,1,1,2,0.3268000000000004,81.28560000000004,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
